GEOID,NAME,county_name,total_pop,poverty_rate,median_income,snap_rate,no_vehicle_rate
12086000107,Census Tract 1.07; Miami-Dade County; Florida,Miami-Dade,3013.0,14.437437769664784,54811.0,6.8181818181818175,17.17171717171717
12086000131,Census Tract 1.31; Miami-Dade County; Florida,Miami-Dade,4637.0,13.257987394044774,78388.0,4.512820512820513,4.564102564102565
12086000132,Census Tract 1.32; Miami-Dade County; Florida,Miami-Dade,5441.0,21.65043190589965,38768.0,9.492635024549918,17.610474631751227
12086000134,Census Tract 1.34; Miami-Dade County; Florida,Miami-Dade,3208.0,16.893461666113506,41633.0,15.19575315195753,13.138686131386862
12086000140,Census Tract 1.40; Miami-Dade County; Florida,Miami-Dade,3652.0,11.418400876232202,66146.0,10.558624923265807,5.2793124616329035
12086000141,Census Tract 1.41; Miami-Dade County; Florida,Miami-Dade,1730.0,10.92485549132948,78265.0,21.303258145363408,11.278195488721805
12086000142,Census Tract 1.42; Miami-Dade County; Florida,Miami-Dade,4666.0,18.516930990141447,68661.0,4.185832566697332,13.523459061637535
12086000143,Census Tract 1.43; Miami-Dade County; Florida,Miami-Dade,3155.0,16.237686685732445,49559.0,1.160092807424594,17.053364269141532
12086000144,Census Tract 1.44; Miami-Dade County; Florida,Miami-Dade,1221.0,4.995904995904995,84299.0,3.3840947546531304,3.0456852791878175
12086000145,Census Tract 1.45; Miami-Dade County; Florida,Miami-Dade,3173.0,3.131920278392913,158218.0,10.813397129186603,0.4784688995215311
12086000146,Census Tract 1.46; Miami-Dade County; Florida,Miami-Dade,4530.0,7.792494481236203,102576.0,0.547945205479452,1.0410958904109588
12086000204,Census Tract 2.04; Miami-Dade County; Florida,Miami-Dade,4211.0,19.395525940028556,61518.0,21.585160202360875,4.806070826306914
12086000206,Census Tract 2.06; Miami-Dade County; Florida,Miami-Dade,6552.0,17.46031746031746,47147.0,33.068362480127185,14.732379438261791
12086000211,Census Tract 2.11; Miami-Dade County; Florida,Miami-Dade,2719.0,14.23317396101508,54821.0,18.993839835728956,8.624229979466119
12086000212,Census Tract 2.12; Miami-Dade County; Florida,Miami-Dade,4582.0,19.052987598647125,36114.0,28.515842134519175,12.72929405225125
12086000213,Census Tract 2.13; Miami-Dade County; Florida,Miami-Dade,5618.0,6.461374154503383,63987.0,22.52027448533999,9.295071740486588
12086000215,Census Tract 2.15; Miami-Dade County; Florida,Miami-Dade,5604.0,13.107324147933285,57024.0,13.112745098039216,5.759803921568627
12086000216,Census Tract 2.16; Miami-Dade County; Florida,Miami-Dade,4719.0,8.171538297418392,64861.0,26.31578947368421,9.868421052631579
12086000218,Census Tract 2.18; Miami-Dade County; Florida,Miami-Dade,3064.0,30.664902414819718,37650.0,38.515546639919755,14.944834503510531
12086000219,Census Tract 2.19; Miami-Dade County; Florida,Miami-Dade,4965.0,16.16311007817452,43824.0,30.018529956763434,12.168004941321804
12086000220,Census Tract 2.20; Miami-Dade County; Florida,Miami-Dade,5448.0,29.079189686924494,39846.0,33.618721461187214,12.385844748858448
12086000221,Census Tract 2.21; Miami-Dade County; Florida,Miami-Dade,2150.0,11.94322075379344,72311.0,21.247892074198987,0.0
12086000222,Census Tract 2.22; Miami-Dade County; Florida,Miami-Dade,4128.0,16.63760896637609,53313.0,25.105485232067508,5.20393811533052
12086000223,Census Tract 2.23; Miami-Dade County; Florida,Miami-Dade,2862.0,9.76342470897484,40417.0,25.189393939393938,5.776515151515151
12086000224,Census Tract 2.24; Miami-Dade County; Florida,Miami-Dade,4506.0,20.81668885929871,37079.0,18.112798264642084,17.35357917570499
12086000225,Census Tract 2.25; Miami-Dade County; Florida,Miami-Dade,4337.0,12.035969564214895,52565.0,26.418152350081037,5.6726094003241485
12086000226,Census Tract 2.26; Miami-Dade County; Florida,Miami-Dade,2797.0,11.941365749016803,71250.0,19.5273631840796,11.194029850746269
12086000227,Census Tract 2.27; Miami-Dade County; Florida,Miami-Dade,3170.0,20.934638459109568,43790.0,45.08009153318078,17.84897025171625
12086000228,Census Tract 2.28; Miami-Dade County; Florida,Miami-Dade,2778.0,21.916817359855333,45516.0,21.83794466403162,3.458498023715415
12086000302,Census Tract 3.02; Miami-Dade County; Florida,Miami-Dade,2087.0,5.5103018687110685,80500.0,14.47811447811448,4.208754208754209
12086000306,Census Tract 3.06; Miami-Dade County; Florida,Miami-Dade,4913.0,24.397590361445783,44622.0,26.73950546290972,16.04370327774583
12086000307,Census Tract 3.07; Miami-Dade County; Florida,Miami-Dade,4069.0,13.15854563442988,55859.0,32.92910447761194,9.701492537313433
12086000308,Census Tract 3.08; Miami-Dade County; Florida,Miami-Dade,4708.0,8.276768119115394,69924.0,25.252525252525253,5.361305361305361
12086000309,Census Tract 3.09; Miami-Dade County; Florida,Miami-Dade,3905.0,6.785508913168488,43839.0,29.45590994371482,14.540337711069418
12086000310,Census Tract 3.10; Miami-Dade County; Florida,Miami-Dade,2967.0,22.008113590263694,50500.0,32.173174872665534,14.00679117147708
12086000311,Census Tract 3.11; Miami-Dade County; Florida,Miami-Dade,4430.0,30.519187358916476,36822.0,48.851939825811556,7.28424386381631
12086000312,Census Tract 3.12; Miami-Dade County; Florida,Miami-Dade,3638.0,16.86046511627907,40398.0,23.699421965317917,12.716763005780345
12086000402,Census Tract 4.02; Miami-Dade County; Florida,Miami-Dade,4315.0,17.463278153415715,48796.0,30.0,6.124031007751938
12086000405,Census Tract 4.05; Miami-Dade County; Florida,Miami-Dade,3796.0,24.289544235924936,56073.0,19.98166819431714,9.25756186984418
12086000408,Census Tract 4.08; Miami-Dade County; Florida,Miami-Dade,6253.0,25.298290873911643,43028.0,50.53042992741486,20.21217197096594
12086000409,Census Tract 4.09; Miami-Dade County; Florida,Miami-Dade,4372.0,19.48764867337603,57000.0,43.0,2.083333333333333
12086000410,Census Tract 4.10; Miami-Dade County; Florida,Miami-Dade,5146.0,18.743923779895002,56815.0,41.37033824804857,2.0815264527320037
12086000411,Census Tract 4.11; Miami-Dade County; Florida,Miami-Dade,6043.0,18.71586960119146,42594.0,45.87603709126403,18.20400195217179
12086000413,Census Tract 4.13; Miami-Dade County; Florida,Miami-Dade,5622.0,22.118826055833928,57500.0,28.986486486486484,4.9324324324324325
12086000414,Census Tract 4.14; Miami-Dade County; Florida,Miami-Dade,5011.0,20.48917401764234,45740.0,26.08459869848156,12.472885032537961
12086000415,Census Tract 4.15; Miami-Dade County; Florida,Miami-Dade,2099.0,12.196283944735589,60893.0,21.203007518796994,12.180451127819548
12086000416,Census Tract 4.16; Miami-Dade County; Florida,Miami-Dade,4996.0,27.161729383506806,30585.0,52.35876528829354,25.0436808386721
12086000417,Census Tract 4.17; Miami-Dade County; Florida,Miami-Dade,4500.0,23.037580609295087,42665.0,35.797665369649806,22.73485269594219
12086000418,Census Tract 4.18; Miami-Dade County; Florida,Miami-Dade,3074.0,30.644111906310993,32276.0,37.87575150300601,15.631262525050099
12086000419,Census Tract 4.19; Miami-Dade County; Florida,Miami-Dade,3388.0,11.688311688311687,68873.0,38.498556304138596,8.75842155919153
12086000420,Census Tract 4.20; Miami-Dade County; Florida,Miami-Dade,3231.0,42.761265580057525,43594.0,41.22905027932961,22.905027932960895
12086000504,Census Tract 5.04; Miami-Dade County; Florida,Miami-Dade,4913.0,22.95949521677183,45500.0,40.21615472127418,12.059158134243459
12086000505,Census Tract 5.05; Miami-Dade County; Florida,Miami-Dade,5179.0,26.56156455797246,43426.0,47.21006564551422,13.183807439824946
12086000506,Census Tract 5.06; Miami-Dade County; Florida,Miami-Dade,2507.0,21.898683685680094,46850.0,18.10810810810811,7.7027027027027035
12086000507,Census Tract 5.07; Miami-Dade County; Florida,Miami-Dade,4756.0,13.835072031793343,49792.0,46.638297872340424,5.872340425531915
12086000508,Census Tract 5.08; Miami-Dade County; Florida,Miami-Dade,3907.0,39.006910673150756,25800.0,60.42524005486969,22.565157750342934
12086000509,Census Tract 5.09; Miami-Dade County; Florida,Miami-Dade,3358.0,14.864462317545426,54677.0,62.5,12.413194444444445
12086000601,Census Tract 6.01; Miami-Dade County; Florida,Miami-Dade,3831.0,15.18324607329843,70134.0,26.78421494542401,2.6028547439126783
12086000602,Census Tract 6.02; Miami-Dade County; Florida,Miami-Dade,5256.0,9.34023782125048,69712.0,19.532654284002398,3.055721989215099
12086000603,Census Tract 6.03; Miami-Dade County; Florida,Miami-Dade,4875.0,15.405128205128204,71563.0,32.17054263565892,6.459948320413436
12086000605,Census Tract 6.05; Miami-Dade County; Florida,Miami-Dade,5047.0,19.307429031608617,83550.0,50.38979447200567,9.709425939050318
12086000607,Census Tract 6.07; Miami-Dade County; Florida,Miami-Dade,4497.0,13.707513416815742,41207.0,46.493506493506494,9.220779220779221
12086000609,Census Tract 6.09; Miami-Dade County; Florida,Miami-Dade,3478.0,32.74179236912156,31809.0,60.36392405063291,12.974683544303797
12086000610,Census Tract 6.10; Miami-Dade County; Florida,Miami-Dade,2865.0,15.953716690042075,57943.0,37.25701943844493,6.263498920086392
12086000611,Census Tract 6.11; Miami-Dade County; Florida,Miami-Dade,2604.0,26.259131103421762,49449.0,36.60933660933661,9.213759213759214
12086000612,Census Tract 6.12; Miami-Dade County; Florida,Miami-Dade,3032.0,24.175461741424805,71333.0,35.61946902654867,5.752212389380531
12086000705,Census Tract 7.05; Miami-Dade County; Florida,Miami-Dade,4768.0,22.485828259500316,31477.0,49.45107398568019,19.713603818615752
12086000710,Census Tract 7.10; Miami-Dade County; Florida,Miami-Dade,5148.0,27.447552447552447,30938.0,70.08238928939238,17.61071060762101
12086000711,Census Tract 7.11; Miami-Dade County; Florida,Miami-Dade,5887.0,19.904729499829873,41429.0,46.937751004016064,9.839357429718875
12086000712,Census Tract 7.12; Miami-Dade County; Florida,Miami-Dade,2194.0,25.20510483135825,40670.0,39.053254437869825,7.573964497041421
12086000713,Census Tract 7.13; Miami-Dade County; Florida,Miami-Dade,3063.0,29.578844270323213,24479.0,37.526205450733755,19.776380153738643
12086000714,Census Tract 7.14; Miami-Dade County; Florida,Miami-Dade,4851.0,27.107812822098538,40619.0,54.629629629629626,6.234567901234568
12086000715,Census Tract 7.15; Miami-Dade County; Florida,Miami-Dade,3591.0,14.229801509644954,61797.0,38.952380952380956,10.380952380952381
12086000716,Census Tract 7.16; Miami-Dade County; Florida,Miami-Dade,2671.0,18.944215649569447,61607.0,36.470588235294116,5.176470588235294
12086000717,Census Tract 7.17; Miami-Dade County; Florida,Miami-Dade,2466.0,12.392638036809817,55345.0,25.056433408577877,11.060948081264108
12086000718,Census Tract 7.18; Miami-Dade County; Florida,Miami-Dade,4048.0,15.686758893280633,57411.0,25.6390977443609,18.721804511278194
12086000719,Census Tract 7.19; Miami-Dade County; Florida,Miami-Dade,1209.0,29.201331114808653,27639.0,56.71981776765376,25.740318906605925
12086000720,Census Tract 7.20; Miami-Dade County; Florida,Miami-Dade,3526.0,16.969353007945518,37548.0,45.98425196850393,19.921259842519685
12086000804,Census Tract 8.04; Miami-Dade County; Florida,Miami-Dade,4272.0,18.046709129511676,50614.0,39.52724885095207,9.32370321733421
12086000805,Census Tract 8.05; Miami-Dade County; Florida,Miami-Dade,5349.0,15.358618099887344,55729.0,41.172877214416616,4.031765424557117
12086000806,Census Tract 8.06; Miami-Dade County; Florida,Miami-Dade,4202.0,21.54579142403388,41439.0,50.80946450809465,23.41220423412204
12086000807,Census Tract 8.07; Miami-Dade County; Florida,Miami-Dade,4072.0,23.968565815324165,35560.0,39.29673041332511,18.75385564466379
12086000808,Census Tract 8.08; Miami-Dade County; Florida,Miami-Dade,4041.0,20.274042121289014,42100.0,52.232746955345064,11.975642760487144
12086000903,Census Tract 9.03; Miami-Dade County; Florida,Miami-Dade,3626.0,39.87865416436845,44833.0,47.05882352941176,9.191176470588236
12086000904,Census Tract 9.04; Miami-Dade County; Florida,Miami-Dade,2474.0,8.607389362565975,47763.0,33.687002652519894,6.10079575596817
12086000905,Census Tract 9.05; Miami-Dade County; Florida,Miami-Dade,3606.0,12.211981566820276,62000.0,43.32669322709163,0.9960159362549801
12086000906,Census Tract 9.06; Miami-Dade County; Florida,Miami-Dade,1631.0,14.960147148988352,48214.0,34.42028985507246,3.4420289855072466
12086000907,Census Tract 9.07; Miami-Dade County; Florida,Miami-Dade,1802.0,15.98224195338513,55293.0,12.476370510396976,0.0
12086000908,Census Tract 9.08; Miami-Dade County; Florida,Miami-Dade,3561.0,15.108115697837688,59034.0,39.148494288681206,0.0
12086001003,Census Tract 10.03; Miami-Dade County; Florida,Miami-Dade,6442.0,21.726932668329177,57333.0,33.51749539594843,4.189686924493554
12086001004,Census Tract 10.04; Miami-Dade County; Florida,Miami-Dade,7302.0,25.705286222952616,46473.0,54.23378769103676,20.074349442379184
12086001005,Census Tract 10.05; Miami-Dade County; Florida,Miami-Dade,1640.0,30.212143379663498,26136.0,46.883468834688344,31.571815718157183
12086001006,Census Tract 10.06; Miami-Dade County; Florida,Miami-Dade,4936.0,40.09502168973353,30657.0,48.23459006582885,37.70197486535009
12086001007,Census Tract 10.07; Miami-Dade County; Florida,Miami-Dade,3154.0,30.976537729866838,46413.0,34.56121343445287,12.134344528710725
12086001008,Census Tract 10.08; Miami-Dade County; Florida,Miami-Dade,3290.0,24.072948328267476,47917.0,44.003451251078516,6.125970664365832
12086001101,Census Tract 11.01; Miami-Dade County; Florida,Miami-Dade,5177.0,13.860988348734432,60679.0,25.66498921639109,1.9410496046010064
12086001102,Census Tract 11.02; Miami-Dade County; Florida,Miami-Dade,5839.0,18.142597638510445,90000.0,21.54340836012862,5.787781350482315
12086001103,Census Tract 11.03; Miami-Dade County; Florida,Miami-Dade,4517.0,24.52704206543512,56625.0,35.520974289580515,3.0446549391069015
12086001104,Census Tract 11.04; Miami-Dade County; Florida,Miami-Dade,4935.0,0.7092198581560284,151708.0,3.2091690544412605,6.131805157593123
12086001204,Census Tract 12.04; Miami-Dade County; Florida,Miami-Dade,5915.0,19.661876584953507,64155.0,16.754138070246267,4.804198627371821
12086001205,Census Tract 12.05; Miami-Dade County; Florida,Miami-Dade,2438.0,9.803117309269894,106919.0,8.370044052863436,10.352422907488986
12086001206,Census Tract 12.06; Miami-Dade County; Florida,Miami-Dade,4028.0,10.70541480377546,104958.0,5.730994152046784,1.4035087719298245
12086001207,Census Tract 12.07; Miami-Dade County; Florida,Miami-Dade,2168.0,42.513863216266174,46630.0,3.993610223642172,3.3546325878594248
12086001208,Census Tract 12.08; Miami-Dade County; Florida,Miami-Dade,2824.0,17.6699716713881,72547.0,30.73248407643312,6.60828025477707
12086001209,Census Tract 12.09; Miami-Dade County; Florida,Miami-Dade,3448.0,25.870069605568446,43701.0,29.532858273950914,14.964370546318289
12086001301,Census Tract 13.01; Miami-Dade County; Florida,Miami-Dade,4753.0,11.647009267059815,54716.0,13.561320754716983,20.59748427672956
12086001302,Census Tract 13.02; Miami-Dade County; Florida,Miami-Dade,6024.0,4.01726427622842,72127.0,3.4211426616489913,7.35545672254533
12086001401,Census Tract 14.01; Miami-Dade County; Florida,Miami-Dade,6133.0,39.24669819011903,25102.0,51.87385740402194,30.347349177330894
12086001402,Census Tract 14.02; Miami-Dade County; Florida,Miami-Dade,5175.0,23.92270531400966,31745.0,39.17264668636555,27.817644575770366
12086001501,Census Tract 15.01; Miami-Dade County; Florida,Miami-Dade,2846.0,24.736472241742796,40854.0,56.40766902119072,34.61150353178608
12086001502,Census Tract 15.02; Miami-Dade County; Florida,Miami-Dade,4418.0,37.86781349026709,30917.0,58.29072315558802,13.513513513513514
12086001603,Census Tract 16.03; Miami-Dade County; Florida,Miami-Dade,2918.0,13.296778615490062,55491.0,27.2108843537415,16.42371234207969
12086001605,Census Tract 16.05; Miami-Dade County; Florida,Miami-Dade,3833.0,28.017805708300603,29934.0,51.79372197309418,27.466367713004487
12086001606,Census Tract 16.06; Miami-Dade County; Florida,Miami-Dade,4407.0,17.410303587856486,42222.0,43.154761904761905,14.702380952380953
12086001607,Census Tract 16.07; Miami-Dade County; Florida,Miami-Dade,3003.0,15.340909090909092,79479.0,56.506550218340614,10.91703056768559
12086001608,Census Tract 16.08; Miami-Dade County; Florida,Miami-Dade,2968.0,12.163543441226576,43795.0,32.154340836012864,8.57449088960343
12086001701,Census Tract 17.01; Miami-Dade County; Florida,Miami-Dade,4719.0,29.67988128047488,37681.0,37.855450236966824,6.516587677725119
12086001702,Census Tract 17.02; Miami-Dade County; Florida,Miami-Dade,3648.0,21.107456140350877,40681.0,39.850746268656714,11.492537313432836
12086001704,Census Tract 17.04; Miami-Dade County; Florida,Miami-Dade,2179.0,22.364066193853425,39696.0,34.22159887798036,16.129032258064516
12086001705,Census Tract 17.05; Miami-Dade County; Florida,Miami-Dade,1833.0,16.693944353518823,33947.0,49.235048678720446,6.397774687065369
12086001801,Census Tract 18.01; Miami-Dade County; Florida,Miami-Dade,5374.0,38.537402307406026,45250.0,26.898175397292523,21.4832254267216
12086001802,Census Tract 18.02; Miami-Dade County; Florida,Miami-Dade,4457.0,31.285294782019424,37790.0,43.095396931287524,15.677118078719147
12086001803,Census Tract 18.03; Miami-Dade County; Florida,Miami-Dade,3408.0,26.17508813160987,19570.0,59.46132596685083,32.59668508287293
12086001901,Census Tract 19.01; Miami-Dade County; Florida,Miami-Dade,4448.0,43.59262589928058,23576.0,54.07680168332457,21.357180431351917
12086001903,Census Tract 19.03; Miami-Dade County; Florida,Miami-Dade,3624.0,27.320587420338043,34432.0,42.25019669551534,26.278520849724625
12086001904,Census Tract 19.04; Miami-Dade County; Florida,Miami-Dade,4071.0,37.85310734463277,28942.0,35.84679832435667,25.37402752842609
12086002001,Census Tract 20.01; Miami-Dade County; Florida,Miami-Dade,3887.0,39.60292580982236,23329.0,47.139753801593045,38.595220854453295
12086002003,Census Tract 20.03; Miami-Dade County; Florida,Miami-Dade,3136.0,52.26738327175008,22969.0,52.21953188054883,34.786117836965296
12086002004,Census Tract 20.04; Miami-Dade County; Florida,Miami-Dade,3428.0,36.406067677946325,27480.0,36.81267474370923,33.83038210624418
12086002100,Census Tract 21; Miami-Dade County; Florida,Miami-Dade,3104.0,11.533505154639176,87461.0,5.597326649958228,9.85797827903091
12086002201,Census Tract 22.01; Miami-Dade County; Florida,Miami-Dade,2995.0,27.04005934718101,58542.0,18.685446009389672,4.413145539906103
12086002202,Census Tract 22.02; Miami-Dade County; Florida,Miami-Dade,5332.0,15.707205489897063,47222.0,31.698774080560423,11.38353765323993
12086002300,Census Tract 23; Miami-Dade County; Florida,Miami-Dade,5881.0,27.209262727737105,44343.0,38.4387936132466,24.659964518036663
12086002402,Census Tract 24.02; Miami-Dade County; Florida,Miami-Dade,6092.0,20.3012666894899,39047.0,39.02173913043478,15.32608695652174
12086002403,Census Tract 24.03; Miami-Dade County; Florida,Miami-Dade,4395.0,35.99544937428896,46012.0,40.97273397199705,14.812085482682388
12086002404,Census Tract 24.04; Miami-Dade County; Florida,Miami-Dade,6055.0,26.969446738232865,22877.0,60.535117056856194,21.65551839464883
12086002501,Census Tract 25.01; Miami-Dade County; Florida,Miami-Dade,6353.0,27.402365905039698,34270.0,53.821823932525035,10.964681075382183
12086002502,Census Tract 25.02; Miami-Dade County; Florida,Miami-Dade,3396.0,31.800766283524908,39444.0,29.809358752166375,31.28249566724437
12086002600,Census Tract 26; Miami-Dade County; Florida,Miami-Dade,6782.0,6.590976113240932,70764.0,29.136429608127724,16.90856313497823
12086002702,Census Tract 27.02; Miami-Dade County; Florida,Miami-Dade,5228.0,23.03554274735831,64336.0,9.594594594594595,9.81981981981982
12086002705,Census Tract 27.05; Miami-Dade County; Florida,Miami-Dade,4638.0,7.403410317289014,68848.0,19.866284622731616,17.28748806112703
12086002707,Census Tract 27.07; Miami-Dade County; Florida,Miami-Dade,2100.0,10.857142857142858,82467.0,1.1990407673860912,10.311750599520384
12086002708,Census Tract 27.08; Miami-Dade County; Florida,Miami-Dade,2636.0,9.256449165402124,70443.0,3.5961272475795294,1.3831258644536653
12086002709,Census Tract 27.09; Miami-Dade County; Florida,Miami-Dade,4070.0,12.8992628992629,120774.0,0.0,12.263787119166988
12086002710,Census Tract 27.10; Miami-Dade County; Florida,Miami-Dade,1826.0,15.498357064622127,113082.0,3.6286919831223625,8.270042194092827
12086002800,Census Tract 28; Miami-Dade County; Florida,Miami-Dade,1071.0,56.95611577964519,29766.0,23.270440251572328,31.865828092243188
12086002900,Census Tract 29; Miami-Dade County; Florida,Miami-Dade,5672.0,29.82456140350877,37054.0,50.330330330330334,21.32132132132132
12086003001,Census Tract 30.01; Miami-Dade County; Florida,Miami-Dade,2944.0,50.24136650575566,20515.0,33.1643736422882,35.98841419261405
12086003004,Census Tract 30.04; Miami-Dade County; Florida,Miami-Dade,5639.0,31.44016227180527,25055.0,50.32258064516129,27.397849462365592
12086003005,Census Tract 30.05; Miami-Dade County; Florida,Miami-Dade,1379.0,20.594633792603336,33856.0,43.07692307692308,18.461538461538463
12086003006,Census Tract 30.06; Miami-Dade County; Florida,Miami-Dade,4405.0,31.282633371169126,30592.0,38.73198847262248,21.902017291066283
12086003100,Census Tract 31; Miami-Dade County; Florida,Miami-Dade,5896.0,43.87405886379192,31311.0,50.92997811816192,30.908096280087527
12086003400,Census Tract 34; Miami-Dade County; Florida,Miami-Dade,3349.0,26.50060024009604,33450.0,45.5079271873165,46.623605402231355
12086003603,Census Tract 36.03; Miami-Dade County; Florida,Miami-Dade,1676.0,27.088305489260144,41056.0,25.75250836120401,31.77257525083612
12086003604,Census Tract 36.04; Miami-Dade County; Florida,Miami-Dade,2847.0,11.345275728837374,60281.0,27.214170692431562,26.006441223832528
12086003605,Census Tract 36.05; Miami-Dade County; Florida,Miami-Dade,2773.0,30.183916336098086,27610.0,46.71814671814672,37.96653796653796
12086003606,Census Tract 36.06; Miami-Dade County; Florida,Miami-Dade,2012.0,41.10337972166998,17205.0,60.19184652278178,41.007194244604314
12086003607,Census Tract 36.07; Miami-Dade County; Florida,Miami-Dade,1942.0,47.42533470648816,27565.0,48.23008849557522,12.610619469026549
12086003703,Census Tract 37.03; Miami-Dade County; Florida,Miami-Dade,3067.0,9.357678513205087,119111.0,4.648390941597139,13.885578069129917
12086003704,Census Tract 37.04; Miami-Dade County; Florida,Miami-Dade,1475.0,11.661016949152541,71250.0,13.872832369942195,35.74181117533718
12086003705,Census Tract 37.05; Miami-Dade County; Florida,Miami-Dade,1746.0,5.498281786941581,94600.0,6.777996070726916,9.724950884086445
12086003706,Census Tract 37.06; Miami-Dade County; Florida,Miami-Dade,1491.0,10.089686098654708,57885.0,3.571428571428571,26.923076923076923
12086003707,Census Tract 37.07; Miami-Dade County; Florida,Miami-Dade,1694.0,10.38961038961039,112000.0,10.818181818181818,19.0
12086003708,Census Tract 37.08; Miami-Dade County; Florida,Miami-Dade,1094.0,3.930530164533821,96481.0,2.769230769230769,2.923076923076923
12086003709,Census Tract 37.09; Miami-Dade County; Florida,Miami-Dade,1402.0,5.1355206847360915,57007.0,0.9162303664921465,3.1413612565445024
12086003710,Census Tract 37.10; Miami-Dade County; Florida,Miami-Dade,6857.0,17.150357299110397,100360.0,7.806573957016435,7.585335018963338
12086003801,Census Tract 38.01; Miami-Dade County; Florida,Miami-Dade,5897.0,8.835000847888757,73200.0,5.143112701252236,6.350626118067979
12086003803,Census Tract 38.03; Miami-Dade County; Florida,Miami-Dade,3035.0,20.658978583196046,86172.0,2.4150943396226414,4.226415094339623
12086003804,Census Tract 38.04; Miami-Dade County; Florida,Miami-Dade,5625.0,14.00888888888889,73160.0,13.444180522565322,12.304038004750593
12086003906,Census Tract 39.06; Miami-Dade County; Florida,Miami-Dade,2704.0,3.0044510385756675,210469.0,0.6696428571428571,3.7946428571428568
12086003909,Census Tract 39.09; Miami-Dade County; Florida,Miami-Dade,1508.0,18.899204244031832,42667.0,30.25,40.5
12086003911,Census Tract 39.11; Miami-Dade County; Florida,Miami-Dade,4571.0,17.67308117673081,46458.0,15.703703703703702,18.419753086419753
12086003912,Census Tract 39.12; Miami-Dade County; Florida,Miami-Dade,4131.0,12.45136186770428,51085.0,30.091012514220704,13.42434584755404
12086003913,Census Tract 39.13; Miami-Dade County; Florida,Miami-Dade,3253.0,11.343375345834614,47222.0,17.33615221987315,21.775898520084567
12086003914,Census Tract 39.14; Miami-Dade County; Florida,Miami-Dade,3664.0,17.12950233709101,52083.0,12.517257248044178,19.190059825126554
12086003915,Census Tract 39.15; Miami-Dade County; Florida,Miami-Dade,5157.0,4.440566220670933,64063.0,9.128440366972477,20.642201834862387
12086003916,Census Tract 39.16; Miami-Dade County; Florida,Miami-Dade,4176.0,14.17910447761194,65713.0,27.925966249319544,21.77463255307567
12086003917,Census Tract 39.17; Miami-Dade County; Florida,Miami-Dade,5246.0,10.976337243984888,71379.0,21.743295019157088,6.369731800766283
12086003918,Census Tract 39.18; Miami-Dade County; Florida,Miami-Dade,2778.0,6.731461483081354,83375.0,4.055087987758225,5.049732211170619
12086003919,Census Tract 39.19; Miami-Dade County; Florida,Miami-Dade,2536.0,3.8643533123028395,111583.0,0.9900990099009901,1.65016501650165
12086003921,Census Tract 39.21; Miami-Dade County; Florida,Miami-Dade,3111.0,5.88235294117647,105174.0,1.3564431047475507,2.93896006028636
12086003922,Census Tract 39.22; Miami-Dade County; Florida,Miami-Dade,2355.0,2.7600849256900215,95278.0,3.7449392712550607,6.680161943319838
12086004000,Census Tract 40; Miami-Dade County; Florida,Miami-Dade,4553.0,6.956713780918728,124504.0,7.979071288423806,5.232177894048397
