GEOID,NAME,county_name,total_pop,poverty_rate,median_income,snap_rate,no_vehicle_rate,food_desert,food_desert_norm,tract_code,poverty_rate_norm,snap_rate_norm,no_vehicle_rate_norm,median_income_norm,need_score
12086000107,Census Tract 1.07; Miami-Dade County; Florida,Miami-Dade,3013.0,14.437437769664784,54811.0,6.8181818181818175,17.17171717171717,0.0,0.0,000107,0.6296791443850267,0.31483957219251335,0.8810160427807486,0.7139019476158496,63.38231702718331
12086000418,Census Tract 4.18; Miami-Dade County; Florida,Miami-Dade,3074.0,30.644111906310993,32276.0,37.87575150300601,15.6312625250501,0.0,0.0,000418,0.9505347593582888,0.8863636363636364,0.8676470588235294,0.9556749496306246,92.21510327068737
12086000419,Census Tract 4.19; Miami-Dade County; Florida,Miami-Dade,3388.0,11.688311688311687,68873.0,38.49855630413859,8.75842155919153,0.0,0.0,000419,0.5147058823529411,0.893048128342246,0.6731283422459893,0.5251846877098724,62.41545846007981
12086000420,Census Tract 4.20; Miami-Dade County; Florida,Miami-Dade,3231.0,42.761265580057525,43594.0,41.22905027932961,22.905027932960895,0.0,0.0,000420,0.9899732620320856,0.9177807486631016,0.9331550802139037,0.8542646071188718,93.70293920120098
12086000504,Census Tract 5.04; Miami-Dade County; Florida,Miami-Dade,4913.0,22.95949521677183,45500.0,40.21615472127418,12.05915813424346,0.0,0.0,000504,0.8542780748663101,0.9097593582887701,0.7921122994652406,0.8233713901947616,84.67598395362785
12086000505,Census Tract 5.05; Miami-Dade County; Florida,Miami-Dade,5179.0,26.56156455797246,43426.0,47.21006564551422,13.183807439824946,0.0,0.0,000505,0.9057486631016043,0.9592245989304813,0.8235294117647058,0.8569509738079247,89.0240462141264
12086000506,Census Tract 5.06; Miami-Dade County; Florida,Miami-Dade,2507.0,21.898683685680098,46850.0,18.10810810810811,7.702702702702704,0.0,0.0,000506,0.8415775401069518,0.6049465240641712,0.6330213903743316,0.8038952316991269,74.50036452703067
12086000507,Census Tract 5.07; Miami-Dade County; Florida,Miami-Dade,4756.0,13.835072031793343,49792.0,46.638297872340424,5.872340425531915,0.0,0.0,000507,0.6062834224598931,0.9532085561497327,0.5327540106951871,0.7723304231027536,69.4171966973492
12086000508,Census Tract 5.08; Miami-Dade County; Florida,Miami-Dade,3907.0,39.00691067315075,25800.0,60.42524005486969,22.565157750342937,0.0,0.0,000508,0.9812834224598931,0.9953208556149733,0.9311497326203209,0.9865681665547347,97.51211199419632
12086000509,Census Tract 5.09; Miami-Dade County; Florida,Miami-Dade,3358.0,14.864462317545426,54677.0,62.5,12.413194444444445,0.0,0.0,000509,0.6457219251336899,0.9979946524064172,0.8021390374331551,0.7172599059771659,76.17674892168236
12086000601,Census Tract 6.01; Miami-Dade County; Florida,Miami-Dade,3831.0,15.18324607329843,70134.0,26.78421494542401,2.6028547439126783,0.0,0.0,000601,0.6557486631016043,0.7700534759358288,0.2907754010695187,0.5057085292142377,57.56069464845588
12086000602,Census Tract 6.02; Miami-Dade County; Florida,Miami-Dade,5256.0,9.34023782125048,69712.0,19.5326542840024,3.055721989215099,0.0,0.0,000602,0.3917112299465241,0.6356951871657754,0.32687165775401067,0.5117528542646071,45.154843181548834
12086000603,Census Tract 6.03; Miami-Dade County; Florida,Miami-Dade,4875.0,15.405128205128204,71563.0,32.17054263565892,6.459948320413436,0.0,0.0,000603,0.6624331550802139,0.8241978609625669,0.5681818181818182,0.48085963734049697,63.962112532906204
12086000605,Census Tract 6.05; Miami-Dade County; Florida,Miami-Dade,5047.0,19.307429031608617,83550.0,50.38979447200567,9.709425939050318,0.0,0.0,000605,0.7814171122994652,0.9705882352941176,0.714572192513369,0.3404969778374748,71.76983260487785
12086000607,Census Tract 6.07; Miami-Dade County; Florida,Miami-Dade,4497.0,13.707513416815742,41207.0,46.493506493506494,9.22077922077922,0.0,0.0,000607,0.6029411764705882,0.9525401069518716,0.6925133689839572,0.8838146406984554,74.69500939150922
12086000609,Census Tract 6.09; Miami-Dade County; Florida,Miami-Dade,3478.0,32.74179236912156,31809.0,60.36392405063291,12.974683544303796,0.0,0.0,000609,0.9585561497326203,0.9946524064171123,0.8175133689839572,0.9576897246474144,93.7393559902745
12086000610,Census Tract 6.10; Miami-Dade County; Florida,Miami-Dade,2865.0,15.953716690042077,57943.0,37.25701943844493,6.263498920086392,0.0,0.0,000610,0.6824866310160428,0.8810160427807486,0.5514705882352942,0.6601746138347885,69.15269013765834
12086000611,Census Tract 6.11; Miami-Dade County; Florida,Miami-Dade,2604.0,26.25913110342176,49449.0,36.60933660933661,9.213759213759214,0.0,0.0,000611,0.9024064171122995,0.8743315508021391,0.6918449197860963,0.7790463398253862,83.00071289276441
12086000612,Census Tract 6.12; Miami-Dade County; Florida,Miami-Dade,3032.0,24.175461741424805,71333.0,35.61946902654867,5.752212389380531,0.0,0.0,000612,0.8729946524064172,0.8676470588235294,0.5207219251336899,0.4855607790463398,72.39838135632787
12086000705,Census Tract 7.05; Miami-Dade County; Florida,Miami-Dade,4768.0,22.485828259500316,31477.0,49.45107398568019,19.713603818615752,0.0,0.0,000705,0.8495989304812834,0.9665775401069518,0.9097593582887701,0.9590329079919409,90.6913533470046
12086000710,Census Tract 7.10; Miami-Dade County; Florida,Miami-Dade,5148.0,27.447552447552447,30938.0,70.08238928939238,17.61071060762101,0.0,0.0,000710,0.9171122994652406,1.0,0.8863636363636364,0.9623908663532572,93.6595820329475
12086000711,Census Tract 7.11; Miami-Dade County; Florida,Miami-Dade,5887.0,19.904729499829873,41429.0,46.937751004016064,9.839357429718875,0.0,0.0,000711,0.7987967914438503,0.9565508021390374,0.7199197860962567,0.8824714573539288,83.13071256953847
12086000712,Census Tract 7.12; Miami-Dade County; Florida,Miami-Dade,2194.0,25.20510483135825,40670.0,39.053254437869825,7.573964497041421,0.0,0.0,000712,0.8877005347593583,0.8977272727272727,0.6270053475935828,0.8932169241101411,83.86701227899427
12086000713,Census Tract 7.13; Miami-Dade County; Florida,Miami-Dade,3063.0,29.578844270323213,24479.0,37.526205450733755,19.776380153738643,0.0,0.0,000713,0.9391711229946524,0.8816844919786097,0.910427807486631,0.9905977165883143,93.22104524085721
12086000714,Census Tract 7.14; Miami-Dade County; Florida,Miami-Dade,4851.0,27.107812822098538,40619.0,54.629629629629626,6.234567901234568,0.0,0.0,000714,0.911096256684492,0.9852941176470589,0.5501336898395722,0.8938885157824042,85.0301767327604
12086000715,Census Tract 7.15; Miami-Dade County; Florida,Miami-Dade,3591.0,14.229801509644954,61797.0,38.95238095238096,10.38095238095238,0.0,0.0,000715,0.6209893048128342,0.8957219251336899,0.7393048128342246,0.6118200134318335,69.77650722050834
12086000716,Census Tract 7.16; Miami-Dade County; Florida,Miami-Dade,2671.0,18.944215649569447,61607.0,36.47058823529411,5.176470588235294,0.0,0.0,000716,0.7727272727272727,0.8729946524064172,0.48462566844919786,0.6145063801208865,70.35162492862094
12086000717,Census Tract 7.17; Miami-Dade County; Florida,Miami-Dade,2466.0,12.392638036809815,55345.0,25.056433408577877,11.060948081264108,0.0,0.0,000717,0.5454545454545454,0.7386363636363636,0.7633689839572193,0.7031564808596373,65.92141838724622
12086000718,Census Tract 7.18; Miami-Dade County; Florida,Miami-Dade,4048.0,15.686758893280633,57411.0,25.6390977443609,18.721804511278194,0.0,0.0,000718,0.6744652406417112,0.7479946524064172,0.8990641711229946,0.6655473472128945,73.23073304051458
12086000719,Census Tract 7.19; Miami-Dade County; Florida,Miami-Dade,1209.0,29.201331114808653,27639.0,56.71981776765376,25.740318906605925,0.0,0.0,000719,0.9371657754010695,0.9906417112299465,0.9538770053475936,0.977165883143049,95.92032301045457
12086000720,Census Tract 7.20; Miami-Dade County; Florida,Miami-Dade,3526.0,16.969353007945518,37548.0,45.98425196850393,19.921259842519685,0.0,0.0,000720,0.7179144385026738,0.9471925133689839,0.9131016042780749,0.9200805910006716,84.32407171306156
12086000804,Census Tract 8.04; Miami-Dade County; Florida,Miami-Dade,4272.0,18.046709129511676,50614.0,39.52724885095207,9.32370321733421,0.0,0.0,000804,0.7479946524064172,0.9050802139037433,0.696524064171123,0.7629281396910679,77.21043445157538
12086000805,Census Tract 8.05; Miami-Dade County; Florida,Miami-Dade,5349.0,15.358618099887344,55729.0,41.172877214416616,4.031765424557117,0.0,0.0,000805,0.660427807486631,0.9157754010695187,0.40975935828877,0.6984553391537945,66.89691426970691
12086000806,Census Tract 8.06; Miami-Dade County; Florida,Miami-Dade,4202.0,21.54579142403388,41439.0,50.80946450809465,23.41220423412204,0.0,0.0,000806,0.8328877005347594,0.9719251336898396,0.9358288770053476,0.8817998656816656,89.10658554892743
12086000807,Census Tract 8.07; Miami-Dade County; Florida,Miami-Dade,4072.0,23.968565815324165,35560.0,39.29673041332511,18.75385564466379,0.0,0.0,000807,0.8689839572192514,0.9017379679144385,0.8997326203208557,0.9361987911349899,89.51274587617574
12086000808,Census Tract 8.08; Miami-Dade County; Florida,Miami-Dade,4041.0,20.274042121289018,42100.0,52.232746955345064,11.975642760487144,0.0,0.0,000808,0.8048128342245989,0.9779411764705882,0.7907754010695187,0.8737407656145064,85.04166023207624
12086000903,Census Tract 9.03; Miami-Dade County; Florida,Miami-Dade,3626.0,39.87865416436845,44833.0,47.05882352941176,9.191176470588236,0.0,0.0,000903,0.983957219251337,0.9572192513368984,0.6911764705882353,0.8327736736064473,88.98167668068511
12086000904,Census Tract 9.04; Miami-Dade County; Florida,Miami-Dade,2474.0,8.607389362565975,47763.0,33.687002652519894,6.10079575596817,0.0,0.0,000904,0.3609625668449198,0.8475935828877005,0.5434491978609626,0.791134989926125,58.08205808729255
12086000905,Census Tract 9.05; Miami-Dade County; Florida,Miami-Dade,3606.0,12.211981566820276,62000.0,43.32669322709163,0.99601593625498,0.0,0.0,000905,0.5427807486631016,0.9338235294117647,0.13368983957219252,0.6104768300873069,55.27103392794934
12086000906,Census Tract 9.06; Miami-Dade County; Florida,Miami-Dade,1631.0,14.960147148988352,48214.0,34.42028985507246,3.4420289855072466,0.0,0.0,000906,0.6490641711229946,0.8562834224598931,0.3609625668449198,0.7850906648757555,66.00929992853115
12086000907,Census Tract 9.07; Miami-Dade County; Florida,Miami-Dade,1802.0,15.98224195338513,55293.0,12.476370510396976,0.0,0.0,0.0,000907,0.6831550802139037,0.481951871657754,0.03542780748663102,0.7038280725319006,51.75035824208186
12086000908,Census Tract 9.08; Miami-Dade County; Florida,Miami-Dade,3561.0,15.108115697837688,59034.0,39.148494288681206,0.0,0.0,0.0,000908,0.6517379679144385,0.8983957219251337,0.03542780748663102,0.6501007387508395,57.74800407982963
12086001003,Census Tract 10.03; Miami-Dade County; Florida,Miami-Dade,6442.0,21.726932668329177,57333.0,33.51749539594843,4.189686924493554,0.0,0.0,001003,0.8362299465240641,0.8415775401069518,0.41911764705882354,0.6668905305574211,72.00091221542651
12086001004,Census Tract 10.04; Miami-Dade County; Florida,Miami-Dade,7302.0,25.705286222952616,46473.0,54.23378769103676,20.074349442379184,0.0,0.0,001004,0.8943850267379679,0.9832887700534759,0.9151069518716578,0.8085963734049698,89.91524297612081
12086001005,Census Tract 10.05; Miami-Dade County; Florida,Miami-Dade,1640.0,30.212143379663495,26136.0,46.883468834688344,31.571815718157183,0.0,0.0,001005,0.9485294117647058,0.9558823529411765,0.9786096256684492,0.984553391537945,96.32208387353965
12086001006,Census Tract 10.06; Miami-Dade County; Florida,Miami-Dade,4936.0,40.09502168973353,30657.0,48.23459006582885,37.70197486535009,0.0,0.0,001006,0.9852941176470589,0.9618983957219251,0.9913101604278075,0.9650772330423103,97.77748048972322
12086001007,Census Tract 10.07; Miami-Dade County; Florida,Miami-Dade,3154.0,30.97653772986684,46413.0,34.56121343445287,12.134344528710724,0.0,0.0,001007,0.9525401069518716,0.858957219251337,0.7927807486631016,0.8099395567494964,87.33515477135357
12086001008,Census Tract 10.08; Miami-Dade County; Florida,Miami-Dade,3290.0,24.072948328267476,47917.0,44.00345125107851,6.125970664365832,0.0,0.0,001008,0.8716577540106952,0.9364973262032086,0.5467914438502673,0.7897918065815984,80.3279216931293
